season,week,fbg_id,player_name,position,team,stable_player_id,actual_score,actual_record,actual_score_imputed,top_projected,match_method,override_reason,error_type,severity,resolution_notes
2024,2,MuseNi00,Nick Muse,TE,ATL,00-0037317,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,2,SimsBe00,Ben Sims,TE,MIA,00-0038809,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,HudsTa00,Tanner Hudson,TE,CIN,00-0034613,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,BurtMi00,Michael Burton,RB,CLE,00-0031595,0.0,0,True,False,pfr_crosswalk_verified,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,gsis_id_not_in_master
2024,2,WashCa01,Casey Washington,WR,CAR,00-0039394,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,2,KaliNi00,Nikola Kalinic,TE,CHI,00-0037031,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,LloyMa00,MarShawn Lloyd,RB,GB,00-0039811,2.8,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,2,WhitBl01,Blake Whiteheart,TE,CLE,00-0038710,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,JohnRo07,Roschon Johnson,RB,CHI,00-0039021,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,JenkEJ00,E.J. Jenkins,TE,PHI,00-0038498,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,FantPr00,Princeton Fant,TE,DAL,00-0038735,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,EstiAu00,Audric EstimC),RB,NO,00-0039373,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,2,PierDa01,Dameon Pierce,RB,PHI,00-0037258,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,AlixRa00,Rasheen Ali,RB,BAL,00-0039796,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,JoneVe00,Velus Jones Jr,RB,SEA,00-0037745,0.0,0,True,False,manual_override,Top-player gate override because the historical FBG row labels Velus Jones Jr as RB with stale teams while the weekly records identify GSIS 00-0037745 and the master position is WR,crosswalk_fields_disagree;master_position_conflict;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree;manual_override_applied;master_position_conflict
2024,2,AlleKe00,Keenan Allen,WR,IND,00-0030279,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,2,VidaKi00,Kimani Vidal,RB,LAC,00-0039391,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,EngrEv00,Evan Engram,TE,DEN,00-0033881,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,AlleDa01,Davis Allen,TE,LA,00-0039074,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,2,KrulLu00,Lucas Krull,TE,DEN,00-0037539,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,MallWi00,Will Mallory,TE,IND,00-0038394,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,2,BrowAJ00,A.J. Brown,WR,NE,00-0035676,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,2,VeleDe00,Devaughn Vele,WR,NO,00-0039424,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,2,MetcJo00,John Metchie III,WR,CAR,00-0037614,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,MahoPa00,Patrick Mahomes II,QB,KC,00-0033873,16.38,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,MayfBa00,Baker Mayfield,QB,TB,00-0034855,8.52,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,AlleJo01,Josh Allen,QB,BUF,00-0034857,30.92,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,FielJu00,Justin Fields,QB,KC,00-0036945,18.4,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,KamaAl00,Alvin Kamara,RB,NO,00-0033906,15.7,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,RiceRa01,Rashee Rice,WR,KC,00-0039067,29.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,SmitDe04,DeVonta Smith,WR,PHI,00-0036912,14.9,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,GibbJa00,Jahmyr Gibbs,RB,DET,00-0039139,16.3,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,OlavCh00,Chris Olave,WR,NO,00-0037239,20.6,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,EtieTr00,Travis Etienne Jr.,RB,NO,00-0036973,12.5,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,GodwCh00,Chris Godwin Jr.,WR,TB,00-0033921,17.3,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,StevRh00,Rhamondre Stevenson,RB,NE,00-0036875,0.3,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,DiggSt00,Stefon Diggs,WR,WAS,00-0031588,19.92,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,HarrMa05,Marvin Harrison Jr.,WR,ARI,00-0039849,17.4,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,KirkCh00,Christian Kirk,WR,SF,00-0034775,15.9,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,WillJa09,Jameson Williams,WR,DET,00-0037240,1.2,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,SmitJa02,Jaxon Smith-Njigba,WR,SEA,00-0038543,6.9,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,KelcTr00,Travis Kelce,TE,KC,00-0030506,7.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,ThomBr01,Brian Thomas Jr.,WR,JAX,00-0039893,9.8,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,WortXa00,Xavier Worthy,WR,KC,00-0039894,5.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,JohnQu01,Quentin Johnston,WR,LAC,00-0038544,12.4,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,HarrNa00,Najee Harris,RB,NYG,00-0036893,13.6,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,HenrHu00,Hunter Henry,TE,NE,00-0033090,2.9,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,DoubRo00,Romeo Doubs,WR,NE,00-0037816,2.8,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,ParkCo00,Colby Parkinson,TE,LA,00-0036244,5.1,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,McMiJa00,Jalen McMillan,WR,TB,00-0039855,1.6,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,McLaJa00,Jaleel McLaughlin,RB,CLE,00-0038794,8.4,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,McClRa00,Ray-Ray McCloud III,WR,CHI,00-0034407,5.7,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,DougDe00,DeMario Douglas,WR,NE,00-0038621,14.8,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,SlayDa00,Darius Slayton,WR,NYG,00-0035535,1.7,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,IrviBu00,Bucky Irving,RB,TB,00-0039361,11.4,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,OttoCa00,Cade Otton,TE,TB,00-0038129,9.7,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,AtweTu00,Tutu Atwell,WR,LA,00-0036849,13.3,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,FantNo00,Noah Fant,TE,NO,00-0035644,12.0,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,OgunDa00,Dare Ogunbowale,RB,LV,00-0033854,4.8,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,DulcGr00,Greg Dulcich,TE,MIA,00-0037252,0.0,0,True,True,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Warning,
2024,3,HollMa00,Mack Hollins,WR,NE,00-0033555,2.6,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,JuszKy00,Kyle Juszczyk,RB,SF,00-0029892,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,gsis_id_not_in_master
2024,3,SandJa00,Ja'Tavion Sanders,TE,CAR,00-0039356,0.0,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,AlleBr01,Braelon Allen,RB,NYJ,00-0039794,9.8,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,WatsCh00,Christian Watson,WR,GB,00-0038124,8.7,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,DaviDe01,Derius Davis,WR,LAC,00-0038573,0.8,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,OkonCh00,Chig Okonkwo,TE,WAS,00-0037809,3.5,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,KrafTu00,Tucker Kraft,TE,GB,00-0038996,4.4,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,JohnJu00,Juwan Johnson,TE,NO,00-0036040,0.0,0,True,True,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Warning,
2024,3,OsboKJ00,K.J. Osborn,WR,TEN,00-0036345,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,GrayNo00,Noah Gray,TE,KC,00-0036637,2.3,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,3,JohnTy00,Ty Johnson,RB,BUF,00-0035537,13.6,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,ThorTy00,Tyquan Thornton,WR,KC,00-0038104,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,GainKe00,Kenny Gainwell,RB,TB,00-0036919,3.2,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,TiptMa00,Mason Tipton,WR,NO,00-0039623,3.1,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,ZaccOl00,Olamide Zaccheaus,WR,ATL,00-0035208,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,MusgLu00,Luke Musgrave,TE,GB,00-0039144,1.3,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,WashDa02,Darnell Washington,TE,PIT,00-0038558,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,WoerCh00,Charlie Woerner,TE,ATL,00-0036429,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,SampDr00,Drew Sample,TE,CIN,00-0035631,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,TongJa00,Jake Tonges,TE,SF,00-0037112,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,PalmTr00,Trey Palmer,WR,NO,00-0039052,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,WrigBr00,Brock Wright,TE,DET,00-0036754,7.4,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,WileJa00,Jared Wiley,TE,KC,00-0039824,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,MoorDa01,David Moore,WR,CAR,00-0033589,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,CoruBl00,Blake Corum,RB,LA,00-0039738,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,BateJo00,John Bates,TE,WAS,00-0036628,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,SermTr00,Trey Sermon,RB,ATL,00-0036984,7.6,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,BoboJa00,Jake Bobo,WR,SEA,00-0038752,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,HillJu01,Julian Hill,TE,NE,00-0038720,4.4,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,DemeEm00,Emari Demercado,RB,DAL,00-0038705,0.7,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,DurhPa00,Payne Durham,TE,TB,00-0039050,1.8,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,IngoAl00,Alec Ingold,RB,LAC,00-0035125,0.0,0,True,False,manual_override,Top-player gate override because the historical FBG row uses a stale LAC team while the weekly roster identifies Alec Ingold as RB 00-0035125 for MIA,no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied;gsis_id_not_in_master
2024,3,PrenAd00,Adam Prentice,RB,DEN,00-0036727,0.0,0,True,False,pfr_crosswalk_verified,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,gsis_id_not_in_master
2024,3,MoorSk00,Skyy Moore,WR,GB,00-0038090,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,WallTy00,Tylan Wallace,WR,CLE,00-0036630,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,SinnBe00,Ben Sinnott,TE,WAS,00-0039912,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,RicaPa00,Patrick Ricard,RB,NYG,00-0033376,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,MillSc01,Scotty Miller,WR,CHI,00-0035298,5.1,1,False,False,pfr_crosswalk_verified,,master_name_conflict,Info,master_name_conflict
2024,3,OgleAn00,Drew Ogletree,TE,IND,00-0037292,0.0,1,False,False,pfr_crosswalk_verified,,master_name_conflict,Info,master_name_conflict
2024,3,LongHu00,Hunter Long,TE,ARI,00-0037004,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,CorlMa00,Malachi Corley,WR,CLE,00-0039920,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,WestNi00,Nick Westbrook-Ikhine,WR,IND,00-0036182,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,BurtMi00,Michael Burton,RB,CLE,00-0031595,0.0,0,True,False,pfr_crosswalk_verified,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,gsis_id_not_in_master
2024,3,HeywCo00,Connor Heyward,TE,LV,00-0037304,0.0,0,True,False,manual_override,Top-player gate override because the historical FBG row uses a stale LV team while the weekly roster identifies Connor Heyward as TE 00-0037304 for PIT,no_actual_weekly_record;actual_score_created_from_missing_record,Info,manual_override_applied;gsis_id_not_in_master
2024,3,BrooCh02,Christopher Brooks,RB,MIA,00-0038685,0.3,1,False,False,master_name_position,,master_name_conflict;master_team_context_differs,Info,master_name_conflict;master_team_context_differs
2024,3,VakiSi99,Sione Vaki,RB,DET,00-0039364,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,ReynCr00,Craig Reynolds,RB,WAS,00-0035567,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,HaskHa00,Hassan Haskins,RB,NE,00-0037617,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,DallDe00,DeeJay Dallas,RB,MIN,00-0036425,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree;master_team_context_differs,Info,crosswalk_fields_disagree;master_team_context_differs
2024,3,WashCa01,Casey Washington,WR,CAR,00-0039394,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,HodgKh00,KhaDarel Hodge,WR,SF,00-0034854,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,TuckSe00,Sean Tucker,RB,TB,00-0038951,0.4,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,GillRe00,Reggie Gilliam,RB,NE,00-0036187,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,ChesJu00,Julius Chestnut,RB,TEN,00-0037594,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,JoneCh00,Charlie Jones,WR,NYG,,,0,False,False,unmatched,,no_unique_gsis_id;no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,RussBr00,Brady Russell,RB,SEA,00-0038488,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,MoorCh00,Chris Moore,WR,BAL,00-0032398,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,BoutKa00,Kayshon Boutte,WR,HOU,00-0038608,1.2,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,CharIr00,Irv Charles,WR,SEA,,,0,False,False,unmatched,,no_unique_gsis_id;crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,MorrQu00,Quintin Morris,TE,JAX,00-0036590,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,JoneTi00,Tim Jones,WR,JAX,00-0036497,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,YounDa02,Dareke Young,WR,LV,00-0037093,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,KiefKo00,Ko Kieft,TE,TB,00-0037311,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,MeltBo00,Bo Melton,WR,GB,00-0037091,0.0,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,FranFe00,Feleipe Franks,TE,CAR,00-0036825,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,VannNi00,Nick Vannett,TE,BAL,00-0032394,8.9,1,False,False,master_name_position,,crosswalk_fields_disagree;master_team_context_differs,Info,crosswalk_fields_disagree;master_team_context_differs
2024,3,SimsBe00,Ben Sims,TE,MIA,00-0038809,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,SmarSt00,Stone Smartt,TE,NO,00-0037475,0.0,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,TonyRo00,Robert Tonyan Jr,TE,PIT,00-0033757,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,WillBr04,Brayden Willis,TE,SF,00-0038643,0.0,0,True,False,weekly_roster_name_position_team,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,3,KaliNi00,Nikola Kalinic,TE,CHI,00-0037031,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,CollCh00,Chris Collier,RB,LV,00-0039244,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,WhitBl01,Blake Whiteheart,TE,CLE,00-0038710,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,BrowPh00,Pharaoh Brown,TE,IND,00-0033439,1.9,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,3,WilsRo02,Roman Wilson,WR,PIT,00-0039739,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,AlixRa00,Rasheen Ali,RB,BAL,00-0039796,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,KennTo01,Tom Kennedy,WR,DET,00-0035544,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,HomeTr00,Travis Homer,RB,PIT,00-0035594,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,3,VeleDe00,Devaughn Vele,WR,NO,00-0039424,0.0,0,True,False,master_name_position,,crosswalk_fields_disagree;no_actual_weekly_record;actual_score_created_from_missing_record,Info,crosswalk_fields_disagree
2024,4,HarrNa00,Najee Harris,RB,NYG,00-0036893,10.3,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,KamaAl00,Alvin Kamara,RB,NO,00-0033906,24.9,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,EtieTr00,Travis Etienne Jr.,RB,NO,00-0036973,7.0,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,GibbJa00,Jahmyr Gibbs,RB,DET,00-0039139,19.8,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,StevRh00,Rhamondre Stevenson,RB,NE,00-0036875,8.2,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,WalkKe01,Ken Walker III,RB,KC,00-0038134,33.6,1,False,True,manual_override,FBG uses Ken Walker and a stale KC team in the historical export,master_name_conflict,Warning,manual_override_applied;master_name_conflict
2024,4,FielJu00,Justin Fields,QB,KC,00-0036945,31.98,1,False,True,master_name_position,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,IrviBu00,Bucky Irving,RB,TB,00-0039361,12.5,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,AlleBr01,Braelon Allen,RB,NYJ,00-0039794,5.6,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,McLaJa00,Jaleel McLaughlin,RB,CLE,00-0038794,5.6,1,False,False,master_name_position,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,4,AlleJo01,Josh Allen,QB,BUF,00-0034857,7.3,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,MahoPa00,Patrick Mahomes II,QB,KC,00-0033873,13.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,SamuDe00,Deebo Samuel Sr.,WR,SF,00-0035719,10.2,1,False,False,weekly_stats_name_position_team,,crosswalk_fields_disagree,Info,crosswalk_fields_disagree
2024,4,RodrCh01,Chris Rodriguez Jr.,RB,JAX,00-0038611,0.0,0,True,False,master_name_position,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,4,BrooBr00,British Brooks,RB,HOU,00-0039603,0.0,0,True,False,weekly_roster_name_position_team,,no_actual_weekly_record;actual_score_created_from_missing_record,Info,
2024,4,MayfBa00,Baker Mayfield,QB,TB,00-0034855,28.88,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
2024,4,WillJa09,Jameson Williams,WR,DET,00-0037240,16.0,1,False,True,weekly_stats_name_position_team,,crosswalk_fields_disagree,Warning,crosswalk_fields_disagree
